Title,URL,,,,,
Letters on education ,https://cityreaders.nysoclib.org/Detail/objects/1540,,,,,
"Letters on Egypt. With a parallel between the manners of its ancient and modern inhabitants, the present state, the commerce, the agriculture, and government of that country; and an account of the descent of St. Lewis at Damietta",https://cityreaders.nysoclib.org/Detail/objects/1857,,,,,
"Letters on Greece; being a sequel to Letters on Egypt, and containing travels through Rhodes, Crete, and other islands of the Archipelago; with comparative remarks on their Ancient and present State, and observations on the Government, Character, and Manners, of the Turks, and Modern Greeks. Translated from the French of M. Savary.",https://cityreaders.nysoclib.org/Detail/objects/1849,,,,,
"Letters on the French Revolution, written in France, in the summer of 1790, to a friend in England",https://cityreaders.nysoclib.org/Detail/objects/2354,,,,,
"Letters on the manners of the French, and on the follies and extravagancies of the times. Written by an Indian at Paris.",https://cityreaders.nysoclib.org/Detail/objects/2620,,,,,
Letters on the present state of England and America,https://cityreaders.nysoclib.org/Detail/objects/4291,,,,,
"Letters on the prevalence of Christianity, before its civil establishment",https://cityreaders.nysoclib.org/Detail/objects/2681,,,,,
"Letters, on the subject of the concert of princes, and the dismemberment of Poland and France. (first published in the Morning Chronicle between July 20, 1792, and June 25, 1793. With corrections and additions. By a calm observer.",https://cityreaders.nysoclib.org/Detail/objects/1219,,,,,
The letters that passed between Theodosius and Constantia ,https://cityreaders.nysoclib.org/Detail/objects/1431,,,,,
"Letters written by the late Right Honourable Philip Dormer Stanhope, Earl of Chesterfield, to his son, Philip Stanhope, Esq; late envoy extraordinary to the Court of Dresden ...",https://cityreaders.nysoclib.org/Detail/objects/1475,,,,,
"Letters written during a residence in England. Translated from the French of Henry Meister. Containing Many Curious Remarks Upon English Manners And Customs, Government, Climate, Literature, Theatres, &c. &c. &c. Together with a letter from the Margravine of Anspach to the author.",https://cityreaders.nysoclib.org/Detail/objects/4296,,,,,
Letters written during a short residence in Spain and Portugal,https://cityreaders.nysoclib.org/Detail/objects/1935,,,,,
"Letters written from various parts of the Continent, between the years 1785 and 1794",https://cityreaders.nysoclib.org/Detail/objects/2209,,,,,
Lettres de Ninon de Lenclos au marquis de Sévigné ,https://cityreaders.nysoclib.org/Detail/objects/4079,,,,,
Lex mercatoria rediviva,https://cityreaders.nysoclib.org/Detail/objects/3488,,,,,
"Lidorie, ancienne chronique allusive",https://cityreaders.nysoclib.org/Detail/objects/3298,,,,,
"The life and most surprising adventures of Robinson Crusoe, of York, mariner. Containing a full and particular account how he lived twenty-eight years in an unihabited island on the coast of America",https://cityreaders.nysoclib.org/Detail/objects/2618,,,,,
"The life and opinions of Tristram Shandy, gentleman. ...",https://cityreaders.nysoclib.org/Detail/objects/2485,,,,,
The life and reign of King Henry the Eighth / written by the Right Honourable Edward Lord Herbert of Cherbury.,https://cityreaders.nysoclib.org/Detail/objects/1454,,,,,
The life and writings of Philip late Duke of Wharton. In two volumes. .. ,https://cityreaders.nysoclib.org/Detail/objects/2254,,,,,
"The life, exploits, and precepts of Tammany, the famous Indian chief ",https://cityreaders.nysoclib.org/Detail/objects/1778,,,,,
"The life of Alexander Pope, esq. / compiled from original manuscripts; with a critical essay on his writings and genius...",https://cityreaders.nysoclib.org/Detail/objects/2279,,,,,
"The life of Baron Frederic Trenck; containing his adventures; his cruel and excessive sufferings, during ten years imprisonment, at the fortress of Magdeburg, by command of the late King of Prussia; also, anecdotes, Historical, Political, and Personal. Translated from the German, by Thomas Holcroft.",https://cityreaders.nysoclib.org/Detail/objects/2970,,,,,
The life of Benvenuto Cellini,https://cityreaders.nysoclib.org/Detail/objects/1350,,,,,
"The life of Captain James Cook. By Andrew Kippis, D. D. F. R. S. and S. A. .. ",https://cityreaders.nysoclib.org/Detail/objects/2908,,,,,
"The life of Catharine II, Empress of Russia ",https://cityreaders.nysoclib.org/Detail/objects/2171,,,,,
The life of General Monk,https://cityreaders.nysoclib.org/Detail/objects/1261,,,,,
"The life of Jane de St. Remy de Valois, heretofore Countess de la Motte. containing a circumstantial and exact Detail of the many extraordinary Events which have attended this unfortunate Lady from her Birth, and contributed to raise her to the Dignity of Confidante and Favorite of the Queen of France; Some further particulars relative to the Mysterious Transaction of the diamond necklace; Her Trial, Condemnation, and Imprisonment in the Salpetriere; her almost miraculous Escape from thence",https://cityreaders.nysoclib.org/Detail/objects/1260,,,,,
"The life of Lorenzo de' Medici, called the Magnificent",https://cityreaders.nysoclib.org/Detail/objects/2255,,,,,
"The life of M. Turgot, Comptroller General of the Finances of France, in the years 1774, 1775, and 1776; written by the Marquis of Condorcet, of the French Academy of Sciences; and translated from the French. With an appendix.",https://cityreaders.nysoclib.org/Detail/objects/1875,,,,,
"The life of Petrarch. Collected from Memoires pour la vie de Petrarch, by Mrs. Dobson. In two volumes. ... . The fourth edition, embellished with eight copper-plates, designed by Kirk, and engraved by Ridley ",https://cityreaders.nysoclib.org/Detail/objects/4320,,,,,
"The life of Robert, earl of Leicester ",https://cityreaders.nysoclib.org/Detail/objects/1858,,,,,
"The life of Samuel Johnson, LL. D. / by Sir John Hawkins Knt.",https://cityreaders.nysoclib.org/Detail/objects/1427,,,,,
"The life of Samuel Johnson, LL.D. comprehending an account of his studies and numerous works, in Chronological order; a series of his Epistolary Correspondence and Conversations with many eminent persons; and various original pieces of his compostion, never before published. The whole exhibiting a view of literature and literary men in Great Britain, for near half a century, during which he flourished. In three volumes. By James Boswell, Esq. ...",https://cityreaders.nysoclib.org/Detail/objects/3124,,,,,
"The life of the Rev. Dr. Jonathan Swift, Dean of St. Patrick’s, Dublin. By Thomas Sheridan, A.M.",https://cityreaders.nysoclib.org/Detail/objects/1874,,,,,
"The life of Thomas Chatterton, with criticisms on his genius and writings, and a concise view of the controversy concerning Rowley’s poems. By G. Gregory, D.D. F.A.S. author of essays historical and moral, &c.",https://cityreaders.nysoclib.org/Detail/objects/1151,,,,,
"The life of William of Wykeham, bishop of Winchester ",https://cityreaders.nysoclib.org/Detail/objects/1799,,,,,
"L'isle inconnue, ou, Mémoires du chevalier des Gastines / recueillis & publiés par m. Grivel, des Académies de Dijon & de la Rochelle.",https://cityreaders.nysoclib.org/Detail/objects/1542,,,,,
"The literary life of the late Thomas Pennant, Esq. By himself.",https://cityreaders.nysoclib.org/Detail/objects/1702,,,,,
The Literary magazine and British review for ...,https://cityreaders.nysoclib.org/Detail/objects/3362,,,,,
"Literary memoirs of living authors of Great Britain, arranged according to an alphabetical catalogue of their Names; and including a list of their works, with occasional opinions upon their literary character. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/1822,,,,,
"Lives of the admirals, and other eminent British seamen. Containing their personal histories, and a detail of all their public services. Including a new and accurate naval history from the earliest account of time; and, clearly proving by a continued series of facts, our uninterrupted claim to, and enjoyment of the dominion of our seas. Interspersed with many curious passages relating to our discoveries, plantations, and commerce. The whole supported throughout by proper authorities. By John Campbell, Esq; ...",https://cityreaders.nysoclib.org/Detail/objects/1196,,,,,
"The lives of the English regicides, and other commissioners of the pretended High Court of Justice, appointed to sit in judgment upon their sovereign, King Charles the First. By the Reverend Mark Noble, ... In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/1891,,,,,
The lives of the primitive fathers ,https://cityreaders.nysoclib.org/Detail/objects/1492,,,,,
"The lives of the princes of the illustrious House of Orange, continued down to the present time. Collected from the best authorities, both printed and manuscript. Illustrated with copper plates and a genealogical table.",https://cityreaders.nysoclib.org/Detail/objects/1205,,,,,
"The lives of the Roman poets. By L. Crusius, in two volumes.",https://cityreaders.nysoclib.org/Detail/objects/1811,,,,,
L'élève de la nature.,https://cityreaders.nysoclib.org/Detail/objects/2366,,,,,
"Lodon and Miranda. By Romaine Joseph Thorn. To which is added The ""poor boy"", a tale ",https://cityreaders.nysoclib.org/Detail/objects/4293,,,,,
Logick,https://cityreaders.nysoclib.org/Detail/objects/2213,,,,,
"The loiterer, a periodical work, first published at Oxford in the years 1789 and 1790",https://cityreaders.nysoclib.org/Detail/objects/4292,,,,,
"London and its environs described. Containing An Account of whatever is most remarkable for Grandeur, Elegance, Curiosity or Use, In the City and in the Country Twenty Miles round it. Comprehending also Whatever is most material in the History and Antiquities of this great Metropolis. Decorated and illustrated with a great Number of Views in Perspective, engraved from original Drawings, taken on purpose for this Work. Together with a Plan of London, A Map of the Environs, and several other useful Cuts. In six volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/3159,,,,,
The London Magazine...,https://cityreaders.nysoclib.org/Detail/objects/3364,,,,,
Longevity,https://cityreaders.nysoclib.org/Detail/objects/2025,,,,,
"The looker-on, a periodical paper, by the Rev. Simon Olive-Branch, A.M. ...",https://cityreaders.nysoclib.org/Detail/objects/2067,,,,,
Lord Hardyville,https://cityreaders.nysoclib.org/Detail/objects/4414,,,,,
Louisa; or the cottage on the moor. In two volumes. By Mrs. Helme.,https://cityreaders.nysoclib.org/Detail/objects/3270,,,,,
The Lounger ,https://cityreaders.nysoclib.org/Detail/objects/1370,,,,,
"Love and madness a story too true. In a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented.",https://cityreaders.nysoclib.org/Detail/objects/3358,,,,,
Love-Letters between a nobleman and his sister. With the history of their adventures. In three parts.,https://cityreaders.nysoclib.org/Detail/objects/2923,,,,,
"Lucan’s Pharsalia; translated into English verse, by Nicolas Rowe, Esq; ...",https://cityreaders.nysoclib.org/Detail/objects/4294,,,,,
"Lydia, or filial piety. A novel. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/3055,,,,,
Lyttletons England,https://cityreaders.nysoclib.org/Detail/objects/4634,,,,,
"Magnalia Christi americana, or, The ecclesiastical history of New-England, from its first planting in the year 1620, unto the year of our Lord, 1698. In seven books / by the Reverend and learned Cotton Mather.",https://cityreaders.nysoclib.org/Detail/objects/2323,,,,,
"The maid of the hamlet. A tale. In two volumes. By Regina Maria Roche, author of The Children of the Abbey, Vicar of Lansdowne, Clermont",https://cityreaders.nysoclib.org/Detail/objects/1726,,,,,
The male coquet. A novel. In two volumes. By Jane Timbury.,https://cityreaders.nysoclib.org/Detail/objects/4372,,,,,
The man of feeling.,https://cityreaders.nysoclib.org/Detail/objects/3056,,,,,
The man of honour,https://cityreaders.nysoclib.org/Detail/objects/3069,,,,,
Marchmont,https://cityreaders.nysoclib.org/Detail/objects/4416,,,,,
"Married Libertine, or the History of Miss Melville.",https://cityreaders.nysoclib.org/Detail/objects/4371,,,,,
"A martyrologie, containing a collection of all the persecutions which have befallen the Church of England since the first plantation of the Gospel to the end of Queen Maries reign. Whereunto are added the lives of Jasper Coligni Admiral of France, who was slain in the massacre of Paris. And of Joane Queen of Navarre, who died of poyson a few dayes before that bloody massacre. Togeher [sic] with the lives of ten of our English divines, famous in their generations for learning, piety, parts, and for their sufferings in the cause of Christ. By Samuel Clarke, pasto of Bennet Fink London.",https://cityreaders.nysoclib.org/Detail/objects/2745,,,,,
"Mary Queen of Scots vindicated. By John Whitaker, B. D. Author of the History of Manchester; and rector of Ruan-Lanyhorne, Cornwall. ...",https://cityreaders.nysoclib.org/Detail/objects/1178,,,,,
"The mathematical principles of natural philosophy. By Sir Isaac Newton. Translated into English by Andrew Motte. To which are added, the laws of the moon’s motion, according to gravity. By John Machin ... In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/2506,,,,,
Matilda,https://cityreaders.nysoclib.org/Detail/objects/3057,,,,,
The matrimonial preceptor a collection of examples and precepts relating to the married state from the most celebrated writers ancient and modern.,https://cityreaders.nysoclib.org/Detail/objects/2870,,,,,
The Medical repository.,https://cityreaders.nysoclib.org/Detail/objects/4302,,,,,
"Meditations and disquisitions upon the Lords prayer. By Sr. Richard Baker, Knight.",https://cityreaders.nysoclib.org/Detail/objects/2713,,,,,
The meditations of the Emperor Marcus Aurelius Antoninus / newly translated from the Greek ,https://cityreaders.nysoclib.org/Detail/objects/1345,,,,,
Mémoires de Madame la marquise de Pompadour ,https://cityreaders.nysoclib.org/Detail/objects/4218,,,,,
"Mémoires secrets de Mde de Tencin, ses tendres liaisons avec Ganganelli, ou l'heureuse découverte relativement à d'Alembert, etc. ",https://cityreaders.nysoclib.org/Detail/objects/4348,,,,,
"Memoirs and travels of Mauritius Augustus Count de Benyowsky, Magnate of the Kingdom of Hungary and Poland, one of the chiefs of the Confederation of Poland &c., &c. ",https://cityreaders.nysoclib.org/Detail/objects/1388,,,,,
"Memoirs British and foreign, of the lives and families of the most illustrious persons who dy’d in the year .... More particularly of the Emperor Joseph.",https://cityreaders.nysoclib.org/Detail/objects/2843,,,,,
Memoirs illustrating the history of Jacobinism / a translation from the French of the Abbe Barruel.,https://cityreaders.nysoclib.org/Detail/objects/2139,,,,,
Memoirs of a baroness. By the author of the conquests of the heart and the victim of fancy.,https://cityreaders.nysoclib.org/Detail/objects/3504,,,,,
"Memoirs of a clergyman; or, The character and ideas of the Rev. Mr. Clegg. A sentimental history founded upon facts.",https://cityreaders.nysoclib.org/Detail/objects/3179,,,,,
"Memoirs of an unfortunate queen. Interspersed with letters (written by herself) to several of her illustrious relations and friends, on various subjects and occasions.",https://cityreaders.nysoclib.org/Detail/objects/4305,,,,,
"The memoirs of Charles-Lewis, Baron de Pollnitz. Being the observations he made in his ... travels ... thro’ Germany, Flanders, Italy, Holland, France, England, &c. ...",https://cityreaders.nysoclib.org/Detail/objects/2798,,,,,
"Memoirs of ****. Commonly known by the name of George Psalmanazar; a reputed native of Formosa. Written by himself, in order to be published after his death",https://cityreaders.nysoclib.org/Detail/objects/1227,,,,,
"Memoirs of ****. Commonly known by the name of George Psalmanazar; a reputed native of Formosa. Written by himself, in order to be published after his death",https://cityreaders.nysoclib.org/Detail/objects/2859,,,,,
"Memoirs of Edmund Ludlow. With a collection of original papers, and the case of King Charles the First.",https://cityreaders.nysoclib.org/Detail/objects/2178,,,,,
"Memoirs of Great Britain and Ireland,  from the dissolution of the last Parliament of Charles II. till the capture of the French and Spanish fleets at Vigo ... ",https://cityreaders.nysoclib.org/Detail/objects/1210,,,,,
"Memoirs of his own life, by Tate Wilkinson, Patenter of the Theatres-Royal, York and Hull. In three volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/4206,,,,,
"Memoirs of Hyppolite Clairon, the celebrated French actress",https://cityreaders.nysoclib.org/Detail/objects/1943,,,,,
"Memoirs of Mary, a novel ",https://cityreaders.nysoclib.org/Detail/objects/4379,,,,,
"Memoirs of Maximilian de Bethune, Duke of Sully, Prime Minister of Henry the Great, newly translated from the French edition of M. de L’Ecluse. To which is annexed. The trial of Francis Ravaillac, for the murder of Henry the Great. In five volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/1231,,,,,
"Memoirs of Miss Sidney Bidulph, extracted from her own journal, and now first published.",https://cityreaders.nysoclib.org/Detail/objects/2642,,,,,
Memoirs of Miss Sophy Sternheim ...,https://cityreaders.nysoclib.org/Detail/objects/3511,,,,,
The memoirs of Mrs. Sophia Baddeley. Late of Drury-Lane Theatre. By Mrs. Elizabeth Steele. In three volumes. ...,https://cityreaders.nysoclib.org/Detail/objects/2990,,,,,
The memoirs of Philip de Comines,https://cityreaders.nysoclib.org/Detail/objects/2605,,,,,
"Memoirs of science and the arts. Or, an abridgement of the transactions published by the principal learned and œconomical societies established in Europe, Asia, and America ",https://cityreaders.nysoclib.org/Detail/objects/4295,,,,,
"Memoirs of Sir Roger de Clarendon, the natural son of Edward Prince of Wales, commonly called the Black Prince; with anecdotes of many other eminent persons of the fourteenth century. By Clara Reeve. In three volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/4100,,,,,
Memoirs of the Countess D’Anois,https://cityreaders.nysoclib.org/Detail/objects/3200,,,,,
"Memoirs of the court of France, during the reign of Lewis XIV. and the regency of the Duke of Orleans",https://cityreaders.nysoclib.org/Detail/objects/1214,,,,,
"Memoirs of the courts of Berlin, Dresden, Warsaw, and Vienna, interspersed with literary, political and curious anecdotes, of the most celebrated characters on the continent of Europe, during the last twenty years. By N. W. Wraxall, Esq. In two volumes. .. ",https://cityreaders.nysoclib.org/Detail/objects/1944,,,,,
Memoirs of the kings of Great Britain of the House of Brunswic-Lunenburg. By W. Belsham. ...,https://cityreaders.nysoclib.org/Detail/objects/3248,,,,,
"Memoirs of the life and administration of Sir Robert Walpole, Earl of Orford ",https://cityreaders.nysoclib.org/Detail/objects/1876,,,,,
"Memoirs of the life and reign of Frederick the Third [sic], King of Prussia / by Joseph Towers, L.L.D.",https://cityreaders.nysoclib.org/Detail/objects/1481,,,,,
Memoirs of the life and writings of Robert Robinson.,https://cityreaders.nysoclib.org/Detail/objects/11909,,,,,
"Memoirs of the life of Charles Macklin, Esq. principally compiled from his own papers and memorandums; which contain his criticisms on and characters and anecdotes of Betterton, Booth, Wilks, Cibber, Garrick, Barry, Mossop, Sheridan, Foote, Quin, and most of his contemporaries; Together with his Valuable Observations on the Drama, on the Science of Acting, and on various other Subjects",https://cityreaders.nysoclib.org/Detail/objects/1798,,,,,
"Memoirs of the life of Sir Thomas More, Lord High Chancellor of England, In the Reign of Henry Viii. To which is added, His History of Utopia, Translated into English; Describing the most perfect State of a Common-Wealth, In the Manners, Religion, and Polity, of that Island",https://cityreaders.nysoclib.org/Detail/objects/1864,,,,,
"Memoirs of the life of the late Charles Lee, Esq. Lieutenant-Colonel of the forty fourth regiment, Colonel in the Portuguese service, major general, and aid du camp to the King of Poland, and second in command in the service of the United States of America during the revolution",https://cityreaders.nysoclib.org/Detail/objects/2057,,,,,
"Memoirs of the protectorate-house of Cromwell; deduced from an early period, and continued down to the present time",https://cityreaders.nysoclib.org/Detail/objects/2848,,,,,
"Memoirs of what past in Christendom, from the war begun 1672. to the peace concluded 1679. By Sir William Temple baronet. Beginning exactly where his letters leave off",https://cityreaders.nysoclib.org/Detail/objects/2289,,,,,
Memoirs relating to the French Revolution. By the Marquis de Bouillé. Translated from the French manuscript.,https://cityreaders.nysoclib.org/Detail/objects/1128,,,,,
"Memoirs relative to Egypt, written in that country during the campaigns of General Bonaparte, In the Years 1798 and 1799, by the learned and scientific men who accompanied the French expedition. Published in Paris by Authority.",https://cityreaders.nysoclib.org/Detail/objects/4533,,,,,
"Mentoria; or The young lady’s friend. In two volumes. By Mrs. Rowson, author of Victoria, &c. &c.",https://cityreaders.nysoclib.org/Detail/objects/4373,,,,,
"The method of teaching and studying the belles lettres, or, An introduction to languages, poetry, rhetoric, history, moral philosophy, physics, &c. ",https://cityreaders.nysoclib.org/Detail/objects/1171,,,,,
"The midnight bell, a German story, founded on incidents in real life. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/4377,,,,,
"The military history of Europe, &c ",https://cityreaders.nysoclib.org/Detail/objects/1322,,,,,
"The Mirror. A periodical paper, published at Edinburgh in the years 1779 and 1780. Veluti in speculo. In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/2129,,,,,
Miscellaneous and fugitive pieces.,https://cityreaders.nysoclib.org/Detail/objects/1316,,,,,
"The Miscellaneous Essays and Occasional Writings of Francis Hopkinson, Esq",https://cityreaders.nysoclib.org/Detail/objects/2019,,,,,
"Miscellaneous observations relating to education. More especially, as it respects the conduct of the mind. To which is added, an essay on a course of liberal education for civil and active life. By Joseph Priestley, LL. D. F. R. S.",https://cityreaders.nysoclib.org/Detail/objects/3092,,,,,
"Miscellaneous works, in verse and prose, of the Late Right Honourable Joseph Addison, Esq; in three volumes. Consisting of such as were never before printed in twelves, with some account of the life and writings of the author. By Mr. Tickell.",https://cityreaders.nysoclib.org/Detail/objects/1203,,,,,
"Miscellaneous works of Edward Gibbon, esquire / with memoirs of his life and writings, composed by himself",https://cityreaders.nysoclib.org/Detail/objects/1426,,,,,
Miscellaneous works of Hugh Boyd  / with an account of his life and writings by Lawrence Dundas Campbell.,https://cityreaders.nysoclib.org/Detail/objects/1479,,,,,
"The miscellaneous works of Mr. Philip Freneau containing his essays, and additional poems.",https://cityreaders.nysoclib.org/Detail/objects/3178,,,,,
"The miscellaneous works of the Right Honourable Henry St. John, Lord Viscount Bolingbroke. Volume I. Containing letters on the study and use of history. To which is prefixed. Some account of the author.",https://cityreaders.nysoclib.org/Detail/objects/2588,,,,,
"The miscellaneous works of Tobias Smollett, M.D. With memoirs of his life and writings. By Robert Anderson, M.D. In six volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/1966,,,,,
Miscellanies / by John Armstrong.,https://cityreaders.nysoclib.org/Detail/objects/1343,,,,,
Miscellanies in verse and prose. By Mr. Jabez Hughes.,https://cityreaders.nysoclib.org/Detail/objects/2053,,,,,
"Miscellanies, or, Literary recreations / by I. D'Israeli.",https://cityreaders.nysoclib.org/Detail/objects/1401,,,,,
"Miscellanies, upon the following subjects. I. Day-Fatality. II. Local-Fatality. III. Ostenta. IV. Omens. V. Dreams. VI. Apparitions. Vii. Voices. Viii. Impulses. IX. Knockings. X. Blows Invisible. XI. Prophesies. XII. Marvels. XIII. Magick. XIV. Transportation in the Air. XV. Visions in a Beril, or Glass. XVI. Converse with Angels and Spirits, XVII Corps-Candles in Wales. XVIII. Oracles. XIX. Exstasie. XX. Glances of Love and Envy. XXI. Second-Sighted-Persons. XXII. The discovery of two murders by an apparition. Collected by John Aubrey, Esq; F.R.S.",https://cityreaders.nysoclib.org/Detail/objects/2683,,,,,
"A Missionary voyage to the Southern Pacific Ocean, performed in the years 1796, 1797, 1798, in the Ship Duff, commanded by Captain James Wilson. Compiled from journals of the officers and the missionaries and illustrated with maps, charts, and views, drawn by Mr. William Wilson, and engraved by the most eminent artists. With a preliminary discourse on the geography and history of the South Sea Islands; and an appendix, including details never before published, of the natural and civil state of Otaheite; by a committee appointed for the purpose by the directors of the Missionary Society. Published for the benefit of the society.",https://cityreaders.nysoclib.org/Detail/objects/4511,,,,,
"Mémoires de Guy Joli, conseiller au Chatelet de Paris, suivis d'un memoire concernant le cardinal de Retz, extrait d'une histoire manuscrite.",https://cityreaders.nysoclib.org/Detail/objects/2573,,,,,
"The modern universal gazetteer; or, A general view of the several nations of the world. Absolutely necessary for rendering the public news, and other historical occurrences, intelligible and entertaining. Containing, I. An introduction to geography, with directions for the use of the terrestrial globes. II. The situation and extent of all the empires, kingdoms, states, provinces, and chief towns in Europe, Asia, Africa, and America. Also a description of the most considerable seas, lakes, rivers, and mountains, all ranged in alphabetical order. III. The produces, manufactures, trade, constitution, forces, revenues, and religion of the several countries. IV. The genealogies and families of the emperors, kings, and princes now reigning. V. A chronological table of all the remarkable events, from the creation to this date. By Mr. Salmon. With large additions, and brought down to the present time. By J. Titler. Together with a new set of maps.",https://cityreaders.nysoclib.org/Detail/objects/2015,,,,,
"Monk-wood priory. By Francis Tracy Thomas, cornet in the East and West Lothian Light Dragoons. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/2548,,,,,
Montalbert. A novel. By Charlotte Smith. In three volumes. ...,https://cityreaders.nysoclib.org/Detail/objects/4422,,,,,
Montford Castle; or the knight of the white rose. An historical romance of the eleventh century. In two volumes. ...,https://cityreaders.nysoclib.org/Detail/objects/4376,,,,,
"The Monthly magazine, and American review.",https://cityreaders.nysoclib.org/Detail/objects/2065,,,,,
"The Monthly Magazine, or British Register.",https://cityreaders.nysoclib.org/Detail/objects/1042,,,,,
The Monthly mirror,https://cityreaders.nysoclib.org/Detail/objects/1683,,,,,
"The Monthly review, for ...",https://cityreaders.nysoclib.org/Detail/objects/2929,,,,,
"Moral tales, by M. Marmontel. ...",https://cityreaders.nysoclib.org/Detail/objects/2585,,,,,
Moral tales,https://cityreaders.nysoclib.org/Detail/objects/4378,,,,,
"Mordaunt. Sketches of life, characters, and manners, in various countries; including the, memoirs of a French lady of quality. By the author of Zeluco & Edward. ...",https://cityreaders.nysoclib.org/Detail/objects/4380,,,,,
"The motion of fluids, natural and artificial; in particular that of the air and water",https://cityreaders.nysoclib.org/Detail/objects/2705,,,,,
The motto,https://cityreaders.nysoclib.org/Detail/objects/4374,,,,,
Mumford Castle ,https://cityreaders.nysoclib.org/Detail/objects/4425,,,,,
Myographia nova,https://cityreaders.nysoclib.org/Detail/objects/1064,,,,,
"The mysteries of Udolpho, a romance; interspersed with some pieces of poetry. By Ann Radcliffe, ... In three volumes, ...",https://cityreaders.nysoclib.org/Detail/objects/4375,,,,,
"The narrative of Lieutenant-General Sir Henry Clinton, K. B. relative to his conduct during part of his command of the King’s troops in North America; particularly to that which respects the unfortunate issue of the campaign in 1781. With an appendix, containing copies an extracts of those parts of his correspondence with Lord George Germain, Earl Cornwallis, Rear Admiral Graves, &c. Which are referred to therein.",https://cityreaders.nysoclib.org/Detail/objects/1557,,,,,
"Narrative of the British embassy to China, in the years 1792, 1793, and 1794",https://cityreaders.nysoclib.org/Detail/objects/1172,,,,,
A natural and civil history of California,https://cityreaders.nysoclib.org/Detail/objects/2500,,,,,
"The natural daughter. With portraits of the Leadenhead family. A novel. By Mrs. Robinson, Author of Poems, Walsingham, the False Friend, &c. &c. &c. In two volumes.",https://cityreaders.nysoclib.org/Detail/objects/4427,,,,,
"Natural history, for the use of schools; founded on the Linnaean arrangement of animals; with Popular Descriptions in the Manner of Goldsmith and Buffon. Illustrated by Thirty-Eight Copperplates, representing One Hundred and Fifty of the most curious Objects. By William Mavor, LL.D. Vicar of Hurley, Berkshire, Chaplain to the Earl of Dumfries, Author of the British Nepos, &c. &c. &c.",https://cityreaders.nysoclib.org/Detail/objects/4551,,,,,
"Natural history, general and particular / by the Count de Buffon   translated into English   illustrated with above 300 copper-plates   and occasional notes and observations by William Smellie, member of The Antiquarian and Royal societies of Edinburgh.",https://cityreaders.nysoclib.org/Detail/objects/1297,,,,,
"The Natural History of Aleppo, and Parts Adjacent",https://cityreaders.nysoclib.org/Detail/objects/2471,,,,,
"The natural history of birds. From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes.",https://cityreaders.nysoclib.org/Detail/objects/1298,,,,,
"The natural history of England; or, a Description of each particular County, In regard to the curious Productions of Nature and Art. Illustrated by a Map of each County, and Sculptures of Natural Curiosities. ... . Containing, I. Cornwall, II. Devonshire, III. Dorsetshire, IV. Somersetshire, V. Wiltshire, VI. Hampshire, Vii. Surrey, Viii. Sussex, IX. Kent, X. Middlesex, XI. Berkshire, XII. Gloucestershire, XIII. Oxfordshire, XIV. Buckinghamshire. By Benjamin Martin.",https://cityreaders.nysoclib.org/Detail/objects/2894,,,,,
"The natural son; a novel; in two volumes. Translated from the French of M. Diderot, author of the Nun, James the fatalist, &c. ...",https://cityreaders.nysoclib.org/Detail/objects/4382,,,,,
"The nature and institution of government; containing an account of the feudal and English policy. By William Smith, ... In two volumes. ...",https://cityreaders.nysoclib.org/Detail/objects/2825,,,,,
"Naval and military memoirs of Great Britain, from the year 1727, to the present time. By R. Beatson, Esq. Author of the political index to the histories of great britain and ireland. ...",https://cityreaders.nysoclib.org/Detail/objects/3501,,,,,
"The naval, commercial, and general history of Great Britain, from the earliest times to the rupture with Spain, in the year 1779",https://cityreaders.nysoclib.org/Detail/objects/1652,,,,,
The naval history of Britain ,https://cityreaders.nysoclib.org/Detail/objects/1385,,,,,
Navigantium atque itinerantium bibliotheca,https://cityreaders.nysoclib.org/Detail/objects/11578,,,,,
The negociator’s magazine,https://cityreaders.nysoclib.org/Detail/objects/1093,,,,,
The negro equalled by few Europeans. Translated from the French. ...,https://cityreaders.nysoclib.org/Detail/objects/3058,,,,,
Nelsons Crusades,https://cityreaders.nysoclib.org/Detail/objects/4102,,,,,
"A new and accurate description of the coast of Guinea, divided into the Gold, the Slave, and the Ivory Coasts. Containing a geographical, political and natural history of the kingdoms and countries",https://cityreaders.nysoclib.org/Detail/objects/1583,,,,,
A new and accurate history of South-America,https://cityreaders.nysoclib.org/Detail/objects/4676,,,,,
A new discourse of trade,https://cityreaders.nysoclib.org/Detail/objects/2744,,,,,
The New foundling hospital for wit,https://cityreaders.nysoclib.org/Detail/objects/1884,,,,,
